,photo_id,density_10m,density_100m,density_500m
1338,15890202265,2,2,30
1339,15890194435,1,1,1
1340,15888274261,1,2,2
1341,15270559453,1,2,2
1342,15889548322,1,1,2
1343,15702690818,1,1,2
1344,15704421887,1,7,9
1345,15704415407,1,1,2
1346,15702881350,1,1,3
1347,15267985484,1,1,2
1348,15890157305,1,1,2
1349,15889519152,1,1,2
1350,15704381317,1,1,15
1351,15270506093,1,1,4
1352,15864320236,1,1,3
1353,15864315896,1,1,14
1354,15888266871,1,1,3
1355,15864309016,1,1,3
1356,15864306096,1,2,5
1357,15889473822,1,2,4
1358,15702612058,1,1,4
1359,15271205423,13,540,25101
1360,15890839155,41,518,4222
1361,15890190542,502,10368,31761
1362,15890187972,303,11299,30427
1363,15890185822,68,7485,21016
1364,15704793949,349,7934,21554
1365,15890176552,7,743,2352
1366,15890174782,7,471,4836
1367,15703322168,9,1188,23051
1368,15890170492,24,490,26281
1369,15268548194,18,829,27759
1370,15890165322,355,5072,25091
1371,15268542884,23,2956,19764
1372,15890179651,5,130,7565
1373,15271260954,3,451,3697
1374,15891541831,3,451,3697
1375,15707758477,3,451,3697
1376,15707298898,5,663,3004
1377,15707299838,162,1748,21231
1378,15707365168,14,1213,24164
